state_name,district_name,market_center_name,Variety,group_name,Arrival(Tonnes),MIN,MAX,MODAL(Per Q),date_arrival
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,170,500,600,550,23-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,160,500,600,550,22-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,127,500,600,550,21-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,150,475,600,530,20-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,170,450,600,500,19-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,130,400,600,500,17-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,127,475,600,525,16-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,106,500,600,560,15-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,133,500,600,550,14-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,133,500,600,550,13-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,123,500,600,550,12-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,119,500,600,575,11-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,126,500,600,560,10-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,110,500,600,550,09-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,130,500,600,550,08-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,156,450,600,530,07-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,127,400,600,500,06-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,160,400,600,500,05-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,170,490,600,530,04-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,129,500,600,540,03-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,128,500,600,550,02-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,180,480,600,530,01-Feb-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,160,500,600,550,30-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,149,500,600,560,29-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,500,600,550,28-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,108,500,600,550,27-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,144,500,620,560,25-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,118,500,650,550,24-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,170,400,600,500,23-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,140,400,600,500,22-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,150,400,600,500,21-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,400,600,500,20-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,165,400,600,500,19-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,150,500,600,540,18-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,165,500,600,550,17-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,150,500,600,540,16-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,170,500,600,550,15-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,160,500,600,540,14-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,125,500,600,560,13-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,500,600,550,12-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,150,500,650,550,11-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,170,475,600,525,10-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,127,500,600,550,09-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,158,500,600,550,08-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,150,500,600,550,07-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,170,500,600,550,06-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,126,500,700,600,05-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,180,550,700,650,04-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,150,550,750,680,03-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,115,600,800,700,02-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,126,600,800,700,01-Jan-19
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,600,750,650,30-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,600,700,650,29-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,133,600,750,675,28-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,116,550,750,650,27-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,119,550,700,625,26-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,114,500,700,600,25-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,600,700,625,24-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,140,560,700,600,23-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,165,500,700,600,22-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,170,500,700,600,21-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,166,500,700,600,20-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,145,500,700,600,19-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,140,600,800,700,18-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,110,600,800,700,16-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,140,600,800,700,15-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,112,600,800,700,14-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,140,600,800,700,13-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,145,600,800,700,12-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,135,700,850,750,11-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,130,700,850,775,10-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,116,700,850,775,09-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,110,700,900,800,08-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,107,750,950,850,07-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,125,750,900,800,06-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,140,600,850,750,05-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,120,700,900,800,04-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,107,750,900,825,03-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,700,900,800,02-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,105,800,1000,900,01-Dec-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,850,1000,900,29-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,130,850,1100,950,28-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,110,900,1200,1000,27-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1000,1300,1200,26-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,106,1200,1400,1300,25-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1050,1300,1225,24-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1000,1300,1200,23-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,77,1200,1400,1325,22-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,71,1200,1400,1300,21-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,77,1200,1400,1300,20-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,88,1200,1400,1300,19-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,103,1200,1400,1300,18-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,92,1300,1425,1350,17-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1200,1400,1300,16-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,88,1300,1500,1400,15-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,79,1350,1600,1455,14-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1350,1550,1450,13-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,96,1300,1500,1400,12-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,69,1400,1500,1450,11-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1300,1500,1400,10-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,78,1375,1500,1425,09-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1300,1500,1400,07-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,73,1300,1500,1400,06-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,61,1400,1550,1440,05-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,70,1400,1550,1450,04-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,70,1400,1550,1450,03-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,75,1400,1550,1450,02-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,87,1300,1500,1400,01-Nov-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,78,1350,1550,1460,30-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,92,1400,1600,1480,29-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,60,1350,1550,1475,28-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1350,1550,1450,27-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,87,1400,1550,1480,26-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,79,1450,1650,1550,25-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1400,1600,1500,24-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1400,1600,1500,23-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,84,1400,1650,1525,22-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,97,1400,1550,1450,21-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,75,1400,1600,1500,20-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,75,1400,1550,1480,19-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,86,1400,1550,1475,18-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1450,1650,1525,17-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,55,1400,1600,1500,16-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,70,1400,1550,1475,15-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,81,1400,1550,1475,14-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,77,1400,1600,1500,13-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,86,1400,1600,1500,12-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,84,1400,1600,1500,11-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,73,1400,1600,1500,10-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,65,1400,1550,1470,09-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,75,1350,1550,1470,08-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,60,1350,1550,1450,07-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,73,1350,1550,1475,06-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,76,1375,1550,1425,04-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,86,1300,1500,1400,03-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,84,1300,1500,1400,01-Oct-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1350,1550,1450,29-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,87,1350,1550,1425,28-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,95,1400,1550,1460,27-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,86,1300,1500,1400,26-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,75,1300,1500,1400,25-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,66,1350,1550,1390,24-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,60,1300,1550,1400,23-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,70,1300,1500,1400,22-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1300,1500,1400,21-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,79,1250,1500,1375,20-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1300,1550,1400,19-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,75,1300,1500,1400,18-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,82,1250,1450,1350,17-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,73,1200,1400,1300,16-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1250,1450,1350,15-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,88,1200,1450,1300,14-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1200,1450,1350,13-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1300,1450,1350,12-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1300,1450,1375,11-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,75,1300,1450,1350,10-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,68,1300,1500,1425,09-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,71,1300,1500,1400,08-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,93,1300,1500,1400,07-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,75,1350,1500,1430,06-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,78,1350,1550,1425,05-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,74,1350,1550,1450,04-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,66,1375,1500,1425,03-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,60,1300,1500,1400,02-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,86,1350,1500,1425,01-Sep-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,73,1400,1550,1450,30-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,73,1300,1500,1400,29-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1350,1500,1425,28-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,83,1300,1500,1400,27-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,70,1350,1550,1400,25-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,82,1300,1500,1400,24-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1300,1500,1375,23-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,88,1300,1450,1350,21-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1300,1500,1400,20-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,95,1300,1500,1400,18-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,73,1300,1500,1400,17-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,86,1300,1450,1350,16-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,86,1300,1500,1400,14-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,83,1350,1500,1400,13-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1340,1500,1400,12-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,83,1350,1500,1400,11-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,86,1300,1500,1400,10-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1300,1500,1400,09-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,104,1300,1450,1350,08-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,109,1300,1500,1375,07-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1300,1500,1400,06-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,89,1300,1500,1400,05-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,1350,1550,1450,04-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,79,1300,1500,1400,03-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1400,1600,1500,02-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,75,1400,1600,1500,01-Aug-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1400,1550,1475,30-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1400,1550,1450,29-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1400,1550,1450,28-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,93,1400,1600,1500,27-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,87,1450,1600,1500,26-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,84,1350,1550,1475,25-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,106,1350,1550,1450,24-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1400,1600,1500,23-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1400,1600,1500,22-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,95,1400,1600,1500,21-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,1300,1550,1450,20-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,105,1300,1500,1400,19-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1300,1500,1375,18-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,98,1300,1500,1400,17-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1300,1500,1400,16-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1350,1500,1400,14-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,106,1350,1550,1450,13-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1400,1600,1500,12-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1450,1650,1550,11-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1450,1650,1575,10-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,89,1450,1650,1550,09-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1400,1600,1500,08-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1400,1600,1500,07-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,91,1400,1600,1500,06-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,83,1400,1600,1500,05-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,73,1450,1650,1550,04-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,60,1450,1650,1550,03-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,104,1400,1600,1500,02-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,1400,1600,1500,01-Jul-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,95,1400,1600,1500,29-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,73,1450,1650,1550,27-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1400,1600,1500,26-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1400,1600,1500,25-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,77,1400,1600,1500,24-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1400,1600,1500,23-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,75.3,1450,1600,1525,22-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,105,1400,1600,1500,21-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,87,1400,1600,1500,20-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,1400,1600,1500,19-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,97,1350,1600,1480,18-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,105,1400,1600,1500,15-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1400,1600,1500,14-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,1400,1600,1500,13-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,95,1400,1600,1500,12-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1400,1600,1500,11-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,66,1400,1600,1500,10-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,1400,1600,1500,09-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1400,1700,1500,08-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,84,1400,1700,1500,07-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,105,1350,1600,1460,06-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,74,1400,1600,1475,05-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1400,1600,1475,04-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,78,1400,1600,1450,03-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,1400,1600,1480,02-Jun-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1350,1650,1480,30-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,1350,1650,1475,29-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1350,1650,1440,28-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1300,1600,1400,27-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,85,1300,1600,1400,26-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1350,1650,1450,25-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,70,1350,1650,1450,24-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,1300,1600,1425,23-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,87,1300,1600,1400,21-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1300,1600,1400,20-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,1350,1600,1400,18-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,12,1200,1600,1350,17-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,95,1300,1500,1400,16-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1200,1600,1400,15-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,106,1250,1600,1390,14-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1200,1600,1400,13-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,1250,1600,1400,12-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,104,1300,1600,1400,11-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,1300,1650,1450,10-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,73,1350,1650,1475,09-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,1300,1650,1450,08-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,110,1250,1650,1450,07-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,105,1250,1650,1420,06-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,96,1200,1600,1400,05-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,100,1200,1600,1400,04-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,90,1350,1700,1475,03-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,84,1300,1700,1450,02-May-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,70,1200,1600,1400,28-Apr-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,70,1200,1600,1400,27-Apr-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,66,1200,1600,1350,26-Apr-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,95,1000,1600,1300,25-Apr-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,80,1200,1600,1300,24-Apr-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,115.4,1100,1600,1200,21-Apr-18
Uttar Pradesh,Lucknow,Lucknow,Potato,Vegetables,125,1000,1200,1100,20-Apr-18
